Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
12506,cluster_2,cluster_4,cluster_1,0.11414195,0.113544814,0.09214093,0.16488486528396606,2.9004340171813965
12623,cluster_1,cluster_2,cluster_6,0.1266367,0.09570697,0.09351064,0.16488486528396606,2.9004340171813965
12643,cluster_2,cluster_11,cluster_1,0.1758288,0.096695215,0.09420765,0.16488486528396606,2.9004340171813965
1273,cluster_4,cluster_6,cluster_1,0.12329119,0.1004822,0.09818579,0.16488486528396606,2.9004340171813965
12744,cluster_2,cluster_1,cluster_4,0.18238749,0.080327034,0.079134755,0.16488486528396606,2.9004340171813965
12755,cluster_1,cluster_2,cluster_4,0.11132933,0.09808383,0.0911078,0.16488486528396606,2.9004340171813965
12810,cluster_2,cluster_1,cluster_12,0.1612005,0.07445568,0.06859307,0.16488486528396606,2.9004340171813965
12857,cluster_2,cluster_1,cluster_4,0.14903766,0.11704672,0.09108653,0.16488486528396606,2.9004340171813965
12864,cluster_3,cluster_1,cluster_6,0.14414047,0.11528156,0.10354482,0.16488486528396606,2.9004340171813965
1287,cluster_2,cluster_9,cluster_1,0.14717026,0.14570253,0.09595746,0.16488486528396606,2.9004340171813965
12956,cluster_3,cluster_1,cluster_6,0.19742957,0.111275226,0.104339465,0.16488486528396606,2.9004340171813965
13035,cluster_3,cluster_1,cluster_5,0.14545055,0.12603588,0.106440745,0.16488486528396606,2.9004340171813965
13036,cluster_4,cluster_1,cluster_3,0.1347882,0.0973582,0.08697571,0.16488486528396606,2.9004340171813965
13057,cluster_6,cluster_3,cluster_1,0.12405827,0.12048625,0.098656155,0.16488486528396606,2.9004340171813965
13091,cluster_2,cluster_1,cluster_9,0.19286507,0.15238905,0.07545004,0.16488486528396606,2.9004340171813965
1312,cluster_1,cluster_6,cluster_2,0.1437981,0.099787034,0.09578111,0.16488486528396606,2.9004340171813965
13135,cluster_2,cluster_4,cluster_1,0.1203567,0.09792927,0.08716213,0.16488486528396606,2.9004340171813965
13380,cluster_3,cluster_6,cluster_1,0.16675124,0.11010523,0.10991509,0.16488486528396606,2.9004340171813965
13388,cluster_3,cluster_8,cluster_1,0.20183441,0.11194889,0.102042146,0.16488486528396606,2.9004340171813965
13428,cluster_3,cluster_1,cluster_5,0.15278645,0.12891884,0.12710145,0.16488486528396606,2.9004340171813965
13491,cluster_3,cluster_1,cluster_5,0.17414087,0.12234088,0.121905684,0.16488486528396606,2.9004340171813965
13543,cluster_1,cluster_5,cluster_3,0.123875365,0.096434675,0.086329624,0.16488486528396606,2.9004340171813965
13725,cluster_3,cluster_5,cluster_1,0.20811455,0.1529831,0.11429823,0.16488486528396606,2.9004340171813965
13776,cluster_1,cluster_3,cluster_4,0.106837906,0.10313759,0.090103656,0.16488486528396606,2.9004340171813965
13915,cluster_3,cluster_1,cluster_4,0.10892187,0.08876433,0.08857416,0.16488486528396606,2.9004340171813965
13997,cluster_3,cluster_8,cluster_6,0.18803872,0.12585407,0.10004283,0.16488486528396606,2.9004340171813965
14027,cluster_3,cluster_1,cluster_5,0.14173117,0.11824412,0.099539265,0.16488486528396606,2.9004340171813965
14038,cluster_3,cluster_1,cluster_6,0.12797284,0.09969788,0.09210753,0.16488486528396606,2.9004340171813965
14061,cluster_3,cluster_1,cluster_5,0.12170421,0.121440955,0.11009291,0.16488486528396606,2.9004340171813965
14111,cluster_1,cluster_5,cluster_3,0.15881087,0.14346911,0.14041516,0.16488486528396606,2.9004340171813965
14146,cluster_3,cluster_1,cluster_6,0.13173224,0.11058025,0.10398084,0.16488486528396606,2.9004340171813965
14156,cluster_4,cluster_1,cluster_2,0.112575,0.09023311,0.078438014,0.16488486528396606,2.9004340171813965
1419,cluster_4,cluster_1,cluster_6,0.12287295,0.09420819,0.071246475,0.16488486528396606,2.9004340171813965
14228,cluster_4,cluster_1,cluster_6,0.12933277,0.0983208,0.093994945,0.16488486528396606,2.9004340171813965
14242,cluster_1,cluster_2,cluster_3,0.09258167,0.07742853,0.07195566,0.16488486528396606,2.9004340171813965
14255,cluster_13,cluster_12,cluster_17,0.16771889,0.08639749,0.0775121,0.16488486528396606,2.9004340171813965
14288,cluster_3,cluster_5,cluster_1,0.188418,0.13565083,0.12650229,0.16488486528396606,2.9004340171813965
14349,cluster_1,cluster_12,cluster_3,0.09838715,0.08444246,0.068602994,0.16488486528396606,2.9004340171813965
14370,cluster_4,cluster_1,cluster_2,0.13110586,0.101390496,0.081000626,0.16488486528396606,2.9004340171813965
14385,cluster_4,cluster_1,cluster_13,0.10227273,0.08844509,0.078379795,0.16488486528396606,2.9004340171813965
1439,cluster_2,cluster_4,cluster_1,0.14413582,0.10454061,0.1012816,0.16488486528396606,2.9004340171813965
14411,cluster_3,cluster_5,cluster_1,0.27917787,0.1337831,0.10465763,0.16488486528396606,2.9004340171813965
14429,cluster_3,cluster_8,cluster_1,0.32460546,0.13398226,0.087426715,0.16488486528396606,2.9004340171813965
14509,cluster_13,cluster_7,cluster_12,0.21241005,0.15211223,0.09557536,0.16488486528396606,2.9004340171813965
14539,cluster_12,cluster_1,cluster_13,0.12386394,0.08477503,0.06859912,0.16488486528396606,2.9004340171813965
1474,cluster_2,cluster_1,cluster_4,0.11547525,0.10315919,0.09551831,0.16488486528396606,2.9004340171813965
14759,cluster_13,cluster_2,cluster_7,0.13339488,0.10635178,0.09747375,0.16488486528396606,2.9004340171813965
14865,cluster_13,cluster_4,cluster_1,0.08949412,0.08506056,0.08143192,0.16488486528396606,2.9004340171813965
14918,cluster_13,cluster_12,cluster_17,0.2661528,0.10809255,0.084708385,0.16488486528396606,2.9004340171813965
14928,cluster_13,cluster_12,cluster_7,0.2439305,0.21941333,0.11712744,0.16488486528396606,2.9004340171813965
15475,cluster_1,cluster_6,cluster_4,0.11523966,0.107736886,0.09719984,0.16488486528396606,2.9004340171813965
15821,cluster_13,cluster_12,cluster_17,0.24805151,0.113762096,0.079593815,0.16488486528396606,2.9004340171813965
1604,cluster_13,cluster_17,cluster_9,0.21990284,0.18732351,0.08763891,0.16488486528396606,2.9004340171813965
16135,cluster_13,cluster_12,cluster_17,0.2533137,0.12433135,0.07070437,0.16488486528396606,2.9004340171813965
16140,cluster_2,cluster_1,cluster_4,0.21743247,0.089279026,0.08752568,0.16488486528396606,2.9004340171813965
16231,cluster_3,cluster_1,cluster_6,0.10842646,0.10458903,0.10092063,0.16488486528396606,2.9004340171813965
