Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
17730,cluster_4,cluster_8,cluster_2,0.103648245,0.09465958,0.08058407,0.15254934132099152,2.930070400238037
1774,cluster_2,cluster_1,cluster_11,0.16073409,0.116773084,0.075875595,0.15254934132099152,2.930070400238037
17828,cluster_4,cluster_1,cluster_2,0.10533663,0.102774926,0.09652809,0.15254934132099152,2.930070400238037
17856,cluster_4,cluster_2,cluster_1,0.12240386,0.09336056,0.086078435,0.15254934132099152,2.930070400238037
17889,cluster_13,cluster_12,cluster_17,0.18249066,0.14513212,0.13006508,0.15254934132099152,2.930070400238037
17928,cluster_2,cluster_1,cluster_6,0.18609723,0.11401648,0.05940036,0.15254934132099152,2.930070400238037
17937,cluster_3,cluster_1,cluster_2,0.11330337,0.09918039,0.09554177,0.15254934132099152,2.930070400238037
18005,cluster_3,cluster_1,cluster_4,0.10473786,0.093124606,0.08061318,0.15254934132099152,2.930070400238037
18011,cluster_4,cluster_2,cluster_1,0.111936055,0.09894441,0.09242161,0.15254934132099152,2.930070400238037
18070,cluster_3,cluster_1,cluster_5,0.13120869,0.108515956,0.0885579,0.15254934132099152,2.930070400238037
18326,cluster_2,cluster_4,cluster_1,0.19027561,0.09449453,0.08419613,0.15254934132099152,2.930070400238037
18394,cluster_17,cluster_13,cluster_4,0.09046075,0.083546296,0.0743974,0.15254934132099152,2.930070400238037
1842,cluster_3,cluster_1,cluster_4,0.13258715,0.10936147,0.08212749,0.15254934132099152,2.930070400238037
18444,cluster_1,cluster_3,cluster_2,0.09651713,0.09375509,0.079184815,0.15254934132099152,2.930070400238037
18479,cluster_4,cluster_1,cluster_8,0.11191164,0.09614703,0.08899413,0.15254934132099152,2.930070400238037
18681,cluster_2,cluster_1,cluster_4,0.16217738,0.09490787,0.090575136,0.15254934132099152,2.930070400238037
18762,cluster_3,cluster_1,cluster_4,0.096549764,0.08624495,0.08555147,0.15254934132099152,2.930070400238037
18767,cluster_2,cluster_1,cluster_4,0.19232415,0.10403804,0.06944598,0.15254934132099152,2.930070400238037
18820,cluster_2,cluster_1,cluster_11,0.2148735,0.10468559,0.07856007,0.15254934132099152,2.930070400238037
18837,cluster_2,cluster_1,cluster_4,0.14691734,0.11685665,0.07984547,0.15254934132099152,2.930070400238037
19246,cluster_3,cluster_1,cluster_4,0.10841442,0.090534106,0.08644692,0.15254934132099152,2.930070400238037
19249,cluster_3,cluster_1,cluster_5,0.12245342,0.10471243,0.081097744,0.15254934132099152,2.930070400238037
19264,cluster_2,cluster_1,cluster_9,0.14087638,0.11469103,0.10473176,0.15254934132099152,2.930070400238037
19289,cluster_1,cluster_4,cluster_12,0.08470364,0.080846936,0.07210397,0.15254934132099152,2.930070400238037
19306,cluster_2,cluster_8,cluster_1,0.09860433,0.08479843,0.08464323,0.15254934132099152,2.930070400238037
19319,cluster_4,cluster_3,cluster_1,0.102205314,0.097649075,0.08425809,0.15254934132099152,2.930070400238037
19330,cluster_3,cluster_4,cluster_8,0.11901745,0.09526659,0.085088894,0.15254934132099152,2.930070400238037
19336,cluster_1,cluster_4,cluster_3,0.096065514,0.09578455,0.09473233,0.15254934132099152,2.930070400238037
19371,cluster_8,cluster_3,cluster_1,0.13050611,0.1004079,0.084507816,0.15254934132099152,2.930070400238037
19374,cluster_3,cluster_1,cluster_4,0.1260945,0.09006156,0.07847269,0.15254934132099152,2.930070400238037
19378,cluster_2,cluster_1,cluster_14,0.15234618,0.11396563,0.06779209,0.15254934132099152,2.930070400238037
1947,cluster_9,cluster_19,cluster_2,0.35060462,0.13734055,0.07226505,0.15254934132099152,2.930070400238037
19488,cluster_2,cluster_4,cluster_1,0.13785486,0.08981007,0.085432485,0.15254934132099152,2.930070400238037
19501,cluster_9,cluster_19,cluster_17,0.2574865,0.14899795,0.11126214,0.15254934132099152,2.930070400238037
19582,cluster_2,cluster_1,cluster_14,0.14216894,0.11195141,0.07874695,0.15254934132099152,2.930070400238037
19592,cluster_12,cluster_13,cluster_7,0.2024351,0.18651818,0.09307627,0.15254934132099152,2.930070400238037
19619,cluster_1,cluster_2,cluster_3,0.109767295,0.0937634,0.08642624,0.15254934132099152,2.930070400238037
19708,cluster_3,cluster_8,cluster_4,0.15290968,0.09650913,0.08939801,0.15254934132099152,2.930070400238037
19731,cluster_2,cluster_1,cluster_4,0.10496477,0.10022267,0.09306834,0.15254934132099152,2.930070400238037
19758,cluster_2,cluster_1,cluster_4,0.14876942,0.113540985,0.072347015,0.15254934132099152,2.930070400238037
19864,cluster_3,cluster_1,cluster_4,0.11026324,0.09496999,0.09310283,0.15254934132099152,2.930070400238037
20060,cluster_1,cluster_9,cluster_2,0.14145331,0.13101932,0.10133634,0.15254934132099152,2.930070400238037
20144,cluster_3,cluster_1,cluster_5,0.10919831,0.098504625,0.075802416,0.15254934132099152,2.930070400238037
2016,cluster_2,cluster_9,cluster_19,0.15018108,0.13783519,0.0926405,0.15254934132099152,2.930070400238037
20285,cluster_3,cluster_1,cluster_4,0.094585866,0.0944803,0.08669683,0.15254934132099152,2.930070400238037
20290,cluster_2,cluster_1,cluster_11,0.21346718,0.121412,0.0709549,0.15254934132099152,2.930070400238037
20296,cluster_3,cluster_1,cluster_4,0.1180938,0.094596274,0.084577315,0.15254934132099152,2.930070400238037
20307,cluster_3,cluster_1,cluster_5,0.12220524,0.09976995,0.07920189,0.15254934132099152,2.930070400238037
20433,cluster_3,cluster_1,cluster_4,0.08849078,0.08517229,0.08248252,0.15254934132099152,2.930070400238037
20562,cluster_13,cluster_17,cluster_12,0.23001781,0.122410156,0.094065025,0.15254934132099152,2.930070400238037
20570,cluster_9,cluster_2,cluster_1,0.13661323,0.11614567,0.095754355,0.15254934132099152,2.930070400238037
20600,cluster_2,cluster_1,cluster_4,0.20463963,0.10695578,0.073180676,0.15254934132099152,2.930070400238037
20638,cluster_9,cluster_19,cluster_2,0.40354228,0.11569852,0.07004179,0.15254934132099152,2.930070400238037
20678,cluster_2,cluster_1,cluster_4,0.17638595,0.11182708,0.07029801,0.15254934132099152,2.930070400238037
20836,cluster_2,cluster_1,cluster_8,0.117062904,0.08508533,0.079765625,0.15254934132099152,2.930070400238037
20837,cluster_3,cluster_1,cluster_5,0.12301946,0.10010636,0.07556997,0.15254934132099152,2.930070400238037
20908,cluster_8,cluster_4,cluster_1,0.1164118,0.09030098,0.08330663,0.15254934132099152,2.930070400238037
21000,cluster_8,cluster_4,cluster_3,0.12785009,0.1134616,0.112265415,0.15254934132099152,2.930070400238037
21007,cluster_1,cluster_3,cluster_5,0.12032826,0.11017295,0.07732325,0.15254934132099152,2.930070400238037
21234,cluster_1,cluster_2,cluster_9,0.13032933,0.12599087,0.08927697,0.15254934132099152,2.930070400238037
21240,cluster_3,cluster_1,cluster_5,0.11946534,0.10635269,0.07669407,0.15254934132099152,2.930070400238037
21281,cluster_3,cluster_1,cluster_5,0.11358518,0.10194779,0.07345186,0.15254934132099152,2.930070400238037
21295,cluster_3,cluster_1,cluster_5,0.1524031,0.09599631,0.079410866,0.15254934132099152,2.930070400238037
21438,cluster_17,cluster_13,cluster_3,0.09403707,0.078162335,0.073088296,0.15254934132099152,2.930070400238037
215,cluster_3,cluster_1,cluster_8,0.1403827,0.09287806,0.08920152,0.15254934132099152,2.930070400238037
21532,cluster_2,cluster_9,cluster_1,0.15277638,0.08490037,0.08385018,0.15254934132099152,2.930070400238037
21721,cluster_9,cluster_14,cluster_28,0.20851198,0.105011396,0.09072604,0.15254934132099152,2.930070400238037
21741,cluster_1,cluster_2,cluster_3,0.12504193,0.09157271,0.08801123,0.15254934132099152,2.930070400238037
21778,cluster_3,cluster_1,cluster_5,0.13312547,0.094823085,0.075742885,0.15254934132099152,2.930070400238037
21848,cluster_2,cluster_1,cluster_14,0.15518706,0.11167863,0.059584174,0.15254934132099152,2.930070400238037
21856,cluster_3,cluster_1,cluster_2,0.10629113,0.10574266,0.089651726,0.15254934132099152,2.930070400238037
21872,cluster_2,cluster_1,cluster_4,0.21288005,0.0927454,0.0797346,0.15254934132099152,2.930070400238037
21884,cluster_3,cluster_1,cluster_5,0.16345043,0.09810635,0.081846036,0.15254934132099152,2.930070400238037
21892,cluster_3,cluster_4,cluster_8,0.12920257,0.09625799,0.09514921,0.15254934132099152,2.930070400238037
22009,cluster_1,cluster_3,cluster_4,0.09526411,0.09185586,0.07696914,0.15254934132099152,2.930070400238037
22033,cluster_8,cluster_4,cluster_3,0.1201796,0.1170088,0.09074945,0.15254934132099152,2.930070400238037
22041,cluster_1,cluster_3,cluster_2,0.10530267,0.10385566,0.088026755,0.15254934132099152,2.930070400238037
22048,cluster_4,cluster_3,cluster_2,0.113936,0.09824256,0.08691178,0.15254934132099152,2.930070400238037
22084,cluster_4,cluster_1,cluster_8,0.09944615,0.0846771,0.06857939,0.15254934132099152,2.930070400238037
22196,cluster_3,cluster_1,cluster_4,0.12914927,0.09970394,0.07911666,0.15254934132099152,2.930070400238037
22260,cluster_3,cluster_1,cluster_5,0.15492265,0.097185455,0.07978263,0.15254934132099152,2.930070400238037
22302,cluster_1,cluster_4,cluster_3,0.09379822,0.086902075,0.08345873,0.15254934132099152,2.930070400238037
22355,cluster_2,cluster_1,cluster_4,0.12786686,0.09797094,0.09485817,0.15254934132099152,2.930070400238037
22444,cluster_8,cluster_3,cluster_4,0.119066805,0.11663846,0.10433129,0.15254934132099152,2.930070400238037
2248,cluster_2,cluster_1,cluster_4,0.16046995,0.1093611,0.06578768,0.15254934132099152,2.930070400238037
2255,cluster_2,cluster_1,cluster_14,0.17615642,0.1284995,0.082817584,0.15254934132099152,2.930070400238037
22624,cluster_8,cluster_3,cluster_4,0.118577786,0.10772961,0.09700729,0.15254934132099152,2.930070400238037
22628,cluster_3,cluster_4,cluster_1,0.10784715,0.105696455,0.0990435,0.15254934132099152,2.930070400238037
2263,cluster_2,cluster_1,cluster_3,0.14935523,0.11265563,0.06904488,0.15254934132099152,2.930070400238037
22630,cluster_3,cluster_8,cluster_1,0.12190363,0.115368,0.092481144,0.15254934132099152,2.930070400238037
22646,cluster_3,cluster_8,cluster_4,0.14325903,0.12415508,0.10087341,0.15254934132099152,2.930070400238037
22661,cluster_3,cluster_8,cluster_4,0.11179304,0.09245871,0.09150194,0.15254934132099152,2.930070400238037
22668,cluster_3,cluster_4,cluster_8,0.10549557,0.10255456,0.09764107,0.15254934132099152,2.930070400238037
22699,cluster_3,cluster_1,cluster_5,0.13721222,0.10054143,0.07984355,0.15254934132099152,2.930070400238037
22703,cluster_3,cluster_8,cluster_4,0.09649961,0.094688945,0.07951312,0.15254934132099152,2.930070400238037
22855,cluster_3,cluster_1,cluster_5,0.13345131,0.09434309,0.07722159,0.15254934132099152,2.930070400238037
22874,cluster_1,cluster_3,cluster_2,0.09348879,0.08854952,0.07722406,0.15254934132099152,2.930070400238037
22918,cluster_1,cluster_4,cluster_3,0.09018134,0.08825738,0.082069375,0.15254934132099152,2.930070400238037
22936,cluster_4,cluster_3,cluster_8,0.110174954,0.099615015,0.086857565,0.15254934132099152,2.930070400238037
22973,cluster_3,cluster_1,cluster_5,0.12995903,0.094080046,0.07675755,0.15254934132099152,2.930070400238037
23009,cluster_4,cluster_3,cluster_1,0.115318,0.08925176,0.08634267,0.15254934132099152,2.930070400238037
23022,cluster_1,cluster_2,cluster_6,0.12926508,0.08983306,0.07409698,0.15254934132099152,2.930070400238037
23057,cluster_13,cluster_12,cluster_17,0.16568395,0.14642681,0.0978126,0.15254934132099152,2.930070400238037
23084,cluster_3,cluster_8,cluster_4,0.1346646,0.11358564,0.10849198,0.15254934132099152,2.930070400238037
23086,cluster_3,cluster_1,cluster_5,0.15347764,0.10423195,0.08642225,0.15254934132099152,2.930070400238037
23087,cluster_2,cluster_1,cluster_4,0.136808,0.1026983,0.09186935,0.15254934132099152,2.930070400238037
23134,cluster_3,cluster_1,cluster_2,0.10636847,0.09447297,0.07951045,0.15254934132099152,2.930070400238037
23165,cluster_3,cluster_1,cluster_4,0.1136465,0.08941999,0.081278466,0.15254934132099152,2.930070400238037
23169,cluster_9,cluster_2,cluster_1,0.19930658,0.10035819,0.09533753,0.15254934132099152,2.930070400238037
23191,cluster_3,cluster_8,cluster_4,0.11515261,0.08811313,0.08734274,0.15254934132099152,2.930070400238037
23218,cluster_2,cluster_1,cluster_4,0.14981134,0.10711169,0.08340052,0.15254934132099152,2.930070400238037
23270,cluster_2,cluster_1,cluster_9,0.17008089,0.12430477,0.059343453,0.15254934132099152,2.930070400238037
23307,cluster_3,cluster_1,cluster_4,0.100470304,0.092971206,0.088150956,0.15254934132099152,2.930070400238037
23361,cluster_3,cluster_8,cluster_4,0.12998554,0.114298776,0.10276835,0.15254934132099152,2.930070400238037
23368,cluster_1,cluster_2,cluster_3,0.12867986,0.097097,0.08864986,0.15254934132099152,2.930070400238037
23370,cluster_1,cluster_3,cluster_2,0.112265795,0.09345644,0.08421434,0.15254934132099152,2.930070400238037
23461,cluster_13,cluster_12,cluster_17,0.1092927,0.10711214,0.07638768,0.15254934132099152,2.930070400238037
2352,cluster_11,cluster_2,cluster_17,0.39382875,0.14965855,0.12299811,0.15254934132099152,2.930070400238037
23719,cluster_2,cluster_1,cluster_4,0.15628217,0.12455773,0.06160005,0.15254934132099152,2.930070400238037
23725,cluster_3,cluster_8,cluster_1,0.13313216,0.10309676,0.09341266,0.15254934132099152,2.930070400238037
23767,cluster_3,cluster_1,cluster_4,0.10632119,0.10076867,0.08310528,0.15254934132099152,2.930070400238037
