Cell ID,Label 1,Label 2,Label 3,Probability 1,Probability 2,Probability 3,Test Accuracy,Test Loss
1023,cluster_3,cluster_4,cluster_6,0.20342334,0.11163314,0.094747335,0.1861293911933899,2.945443630218506
10310,cluster_2,cluster_1,cluster_6,0.22457148,0.11821661,0.11503946,0.1861293911933899,2.945443630218506
10367,cluster_2,cluster_1,cluster_4,0.12780134,0.12007367,0.07471164,0.1861293911933899,2.945443630218506
10379,cluster_4,cluster_10,cluster_6,0.15887187,0.14831685,0.14348629,0.1861293911933899,2.945443630218506
10397,cluster_2,cluster_4,cluster_1,0.1551224,0.104793034,0.06826162,0.1861293911933899,2.945443630218506
10445,cluster_3,cluster_6,cluster_4,0.27038732,0.20730956,0.08815876,0.1861293911933899,2.945443630218506
10456,cluster_6,cluster_4,cluster_3,0.16066043,0.10212591,0.10022731,0.1861293911933899,2.945443630218506
10479,cluster_10,cluster_3,cluster_4,0.14070654,0.118133396,0.11160154,0.1861293911933899,2.945443630218506
10486,cluster_2,cluster_6,cluster_3,0.13143745,0.092526704,0.08653705,0.1861293911933899,2.945443630218506
10563,cluster_10,cluster_9,cluster_6,0.11544184,0.11059487,0.09426358,0.1861293911933899,2.945443630218506
10604,cluster_3,cluster_9,cluster_1,0.27110955,0.13733454,0.101020426,0.1861293911933899,2.945443630218506
10766,cluster_4,cluster_3,cluster_6,0.16340984,0.13141403,0.09666959,0.1861293911933899,2.945443630218506
10843,cluster_28,cluster_9,cluster_18,0.9010265,0.08191016,0.0030816896,0.1861293911933899,2.945443630218506
10911,cluster_19,cluster_9,cluster_1,0.15038271,0.11201253,0.07878848,0.1861293911933899,2.945443630218506
10915,cluster_5,cluster_19,cluster_1,0.32476676,0.09556211,0.09119869,0.1861293911933899,2.945443630218506
10926,cluster_3,cluster_8,cluster_1,0.27887625,0.109450616,0.091055885,0.1861293911933899,2.945443630218506
10943,cluster_3,cluster_9,cluster_5,0.5460905,0.09550338,0.08988596,0.1861293911933899,2.945443630218506
1098,cluster_2,cluster_1,cluster_4,0.23482543,0.07731024,0.07666132,0.1861293911933899,2.945443630218506
11137,cluster_2,cluster_9,cluster_5,0.18102147,0.07992377,0.06584931,0.1861293911933899,2.945443630218506
11147,cluster_6,cluster_1,cluster_2,0.17941351,0.16216877,0.0833088,0.1861293911933899,2.945443630218506
11189,cluster_2,cluster_4,cluster_1,0.41366145,0.089670815,0.06496547,0.1861293911933899,2.945443630218506
11237,cluster_2,cluster_4,cluster_1,0.28069785,0.115204185,0.088882476,0.1861293911933899,2.945443630218506
11268,cluster_1,cluster_9,cluster_13,0.0896423,0.08642503,0.08535017,0.1861293911933899,2.945443630218506
11271,cluster_2,cluster_14,cluster_7,0.14589389,0.14008531,0.093799315,0.1861293911933899,2.945443630218506
11372,cluster_4,cluster_3,cluster_1,0.20372982,0.1173397,0.11341872,0.1861293911933899,2.945443630218506
11425,cluster_2,cluster_7,cluster_1,0.28119072,0.084827475,0.071987025,0.1861293911933899,2.945443630218506
11429,cluster_2,cluster_21,cluster_1,0.3851086,0.082996696,0.07345876,0.1861293911933899,2.945443630218506
11476,cluster_2,cluster_7,cluster_11,0.4529665,0.069339946,0.05182562,0.1861293911933899,2.945443630218506
11527,cluster_4,cluster_3,cluster_1,0.10544826,0.08649808,0.086247645,0.1861293911933899,2.945443630218506
1157,cluster_4,cluster_2,cluster_1,0.17232515,0.13544543,0.096482284,0.1861293911933899,2.945443630218506
11611,cluster_7,cluster_11,cluster_14,0.89523405,0.021787189,0.011354125,0.1861293911933899,2.945443630218506
11755,cluster_4,cluster_6,cluster_3,0.15021017,0.11149714,0.07763435,0.1861293911933899,2.945443630218506
11936,cluster_2,cluster_11,cluster_1,0.40338582,0.08315052,0.055403307,0.1861293911933899,2.945443630218506
11955,cluster_4,cluster_10,cluster_8,0.114174105,0.102999754,0.081904314,0.1861293911933899,2.945443630218506
1198,cluster_2,cluster_1,cluster_14,0.23996705,0.17116876,0.05131259,0.1861293911933899,2.945443630218506
11994,cluster_3,cluster_6,cluster_4,0.30370757,0.18451811,0.1566236,0.1861293911933899,2.945443630218506
11999,cluster_2,cluster_11,cluster_22,0.24300364,0.15332001,0.14744198,0.1861293911933899,2.945443630218506
12053,cluster_17,cluster_13,cluster_2,0.12440542,0.11810603,0.09455839,0.1861293911933899,2.945443630218506
1213,cluster_3,cluster_1,cluster_6,0.42529857,0.110077046,0.092261516,0.1861293911933899,2.945443630218506
1215,cluster_2,cluster_1,cluster_6,0.10221614,0.09307862,0.09195222,0.1861293911933899,2.945443630218506
12223,cluster_2,cluster_9,cluster_13,0.23950407,0.100762695,0.076724775,0.1861293911933899,2.945443630218506
12240,cluster_1,cluster_4,cluster_2,0.18227033,0.09863313,0.08907793,0.1861293911933899,2.945443630218506
12338,cluster_2,cluster_6,cluster_25,0.4547865,0.060623974,0.057475735,0.1861293911933899,2.945443630218506
1247,cluster_12,cluster_2,cluster_24,0.20068496,0.16184475,0.14658116,0.1861293911933899,2.945443630218506
12493,cluster_2,cluster_4,cluster_6,0.24136561,0.18316667,0.11710952,0.1861293911933899,2.945443630218506
12506,cluster_2,cluster_17,cluster_13,0.11019943,0.08952589,0.08854599,0.1861293911933899,2.945443630218506
12623,cluster_4,cluster_2,cluster_1,0.13505495,0.1053112,0.05858185,0.1861293911933899,2.945443630218506
12643,cluster_4,cluster_3,cluster_6,0.18327522,0.08507312,0.075053155,0.1861293911933899,2.945443630218506
1273,cluster_4,cluster_11,cluster_26,0.15498248,0.13633268,0.074757256,0.1861293911933899,2.945443630218506
12744,cluster_4,cluster_6,cluster_3,0.14401713,0.09380485,0.092184,0.1861293911933899,2.945443630218506
12755,cluster_11,cluster_1,cluster_2,0.310812,0.16021228,0.094553314,0.1861293911933899,2.945443630218506
12810,cluster_2,cluster_3,cluster_9,0.11669747,0.074554145,0.07165023,0.1861293911933899,2.945443630218506
12857,cluster_2,cluster_7,cluster_1,0.16334502,0.08265359,0.07661511,0.1861293911933899,2.945443630218506
12864,cluster_4,cluster_6,cluster_1,0.14175193,0.11070202,0.086039305,0.1861293911933899,2.945443630218506
1287,cluster_4,cluster_17,cluster_9,0.13798746,0.10777863,0.10318842,0.1861293911933899,2.945443630218506
12956,cluster_3,cluster_8,cluster_6,0.34038407,0.12257573,0.12135739,0.1861293911933899,2.945443630218506
13035,cluster_1,cluster_6,cluster_4,0.11314526,0.1068835,0.10135205,0.1861293911933899,2.945443630218506
13036,cluster_3,cluster_4,cluster_6,0.5357025,0.087303646,0.059917063,0.1861293911933899,2.945443630218506
13057,cluster_6,cluster_3,cluster_4,0.22560741,0.117892064,0.10536693,0.1861293911933899,2.945443630218506
13091,cluster_1,cluster_2,cluster_6,0.2209496,0.1294175,0.08592164,0.1861293911933899,2.945443630218506
1312,cluster_6,cluster_1,cluster_4,0.24095906,0.13675793,0.084039345,0.1861293911933899,2.945443630218506
13135,cluster_6,cluster_3,cluster_4,0.1573895,0.14051458,0.12220411,0.1861293911933899,2.945443630218506
13380,cluster_6,cluster_4,cluster_8,0.15710239,0.1098657,0.091644384,0.1861293911933899,2.945443630218506
13388,cluster_6,cluster_3,cluster_8,0.20030892,0.15629506,0.15068927,0.1861293911933899,2.945443630218506
13428,cluster_6,cluster_3,cluster_1,0.34584868,0.14016385,0.083299845,0.1861293911933899,2.945443630218506
13491,cluster_3,cluster_5,cluster_6,0.4500355,0.118775,0.11732942,0.1861293911933899,2.945443630218506
13543,cluster_6,cluster_16,cluster_1,0.16556352,0.11983394,0.082325004,0.1861293911933899,2.945443630218506
13725,cluster_5,cluster_3,cluster_8,0.33312547,0.3280846,0.08245055,0.1861293911933899,2.945443630218506
13776,cluster_3,cluster_5,cluster_9,0.6719052,0.10120739,0.036884714,0.1861293911933899,2.945443630218506
13915,cluster_3,cluster_8,cluster_6,0.4264807,0.18367,0.06899807,0.1861293911933899,2.945443630218506
13997,cluster_8,cluster_3,cluster_6,0.21711934,0.1768098,0.17095268,0.1861293911933899,2.945443630218506
14027,cluster_3,cluster_8,cluster_5,0.5885582,0.07395588,0.059978507,0.1861293911933899,2.945443630218506
14038,cluster_3,cluster_6,cluster_8,0.22291684,0.13104905,0.12780222,0.1861293911933899,2.945443630218506
14061,cluster_3,cluster_6,cluster_1,0.11690191,0.099887244,0.09777703,0.1861293911933899,2.945443630218506
14111,cluster_1,cluster_3,cluster_6,0.14339489,0.10446301,0.091873445,0.1861293911933899,2.945443630218506
14146,cluster_3,cluster_6,cluster_1,0.23969927,0.1946029,0.084948674,0.1861293911933899,2.945443630218506
14156,cluster_4,cluster_6,cluster_8,0.13342457,0.098989956,0.0904064,0.1861293911933899,2.945443630218506
1419,cluster_10,cluster_4,cluster_1,0.19930245,0.19125806,0.0793836,0.1861293911933899,2.945443630218506
14228,cluster_6,cluster_16,cluster_4,0.19089587,0.09642742,0.08540918,0.1861293911933899,2.945443630218506
14242,cluster_1,cluster_2,cluster_8,0.21106072,0.10738257,0.08862577,0.1861293911933899,2.945443630218506
14255,cluster_8,cluster_1,cluster_4,0.2565986,0.09202463,0.090168625,0.1861293911933899,2.945443630218506
14288,cluster_3,cluster_8,cluster_5,0.4793841,0.13556159,0.093227044,0.1861293911933899,2.945443630218506
14349,cluster_1,cluster_19,cluster_8,0.14120556,0.0867842,0.08535344,0.1861293911933899,2.945443630218506
14370,cluster_8,cluster_6,cluster_3,0.25990152,0.17185836,0.16062413,0.1861293911933899,2.945443630218506
14385,cluster_4,cluster_6,cluster_10,0.20784558,0.09999015,0.08395255,0.1861293911933899,2.945443630218506
1439,cluster_2,cluster_4,cluster_1,0.23163204,0.0857719,0.08310053,0.1861293911933899,2.945443630218506
14411,cluster_3,cluster_5,cluster_1,0.35382932,0.2103715,0.106551774,0.1861293911933899,2.945443630218506
14429,cluster_3,cluster_8,cluster_1,0.43591338,0.28879184,0.041572418,0.1861293911933899,2.945443630218506
14509,cluster_9,cluster_17,cluster_13,0.6330481,0.09316059,0.06745648,0.1861293911933899,2.945443630218506
14539,cluster_2,cluster_4,cluster_1,0.11389747,0.10810907,0.093469955,0.1861293911933899,2.945443630218506
1474,cluster_2,cluster_4,cluster_13,0.3046997,0.09893545,0.060618974,0.1861293911933899,2.945443630218506
14759,cluster_9,cluster_17,cluster_13,0.2127855,0.12608516,0.11147603,0.1861293911933899,2.945443630218506
14865,cluster_13,cluster_4,cluster_17,0.16941102,0.124469444,0.08052743,0.1861293911933899,2.945443630218506
14918,cluster_13,cluster_2,cluster_7,0.15567127,0.1178226,0.06903881,0.1861293911933899,2.945443630218506
14928,cluster_13,cluster_7,cluster_17,0.5040426,0.13269585,0.083943695,0.1861293911933899,2.945443630218506
15475,cluster_4,cluster_1,cluster_2,0.15581237,0.115881786,0.10143949,0.1861293911933899,2.945443630218506
15821,cluster_13,cluster_17,cluster_9,0.30951133,0.2611055,0.11368442,0.1861293911933899,2.945443630218506
1604,cluster_13,cluster_17,cluster_4,0.18388873,0.10542033,0.079685025,0.1861293911933899,2.945443630218506
16135,cluster_13,cluster_9,cluster_5,0.15775013,0.11624143,0.061614003,0.1861293911933899,2.945443630218506
16140,cluster_2,cluster_1,cluster_14,0.42431888,0.048851747,0.04709595,0.1861293911933899,2.945443630218506
16231,cluster_3,cluster_8,cluster_1,0.13404718,0.114835806,0.10556946,0.1861293911933899,2.945443630218506
16236,cluster_2,cluster_13,cluster_11,0.14415306,0.13496555,0.12280919,0.1861293911933899,2.945443630218506
16266,cluster_2,cluster_7,cluster_14,0.2311516,0.11504234,0.09830859,0.1861293911933899,2.945443630218506
